STATE,FY_CLIPPED,STATE_YEAR_COAL_PRICE_MMBTU,STATE_YEAR_ELECTRICITY_PRICE_MMBTU,STATE_YEAR_NATURAL_GAS_PRICE_MMBTU,STATE_YEAR_PETROLEUM_PRICE_MMBTU,STATE_YEAR_TOTAL_PRICE_MMBTU,STATE_YEAR_ELEC_GAS_RATIO,CURRENT_PRICE_YEAR,CURRENT_COAL_PRICE_MMBTU,CURRENT_ELECTRICITY_PRICE_MMBTU,CURRENT_NATURAL_GAS_PRICE_MMBTU,CURRENT_PETROLEUM_PRICE_MMBTU,CURRENT_TOTAL_PRICE_MMBTU,CURRENT_ELEC_GAS_RATIO
RI,2016,0.0,39.52,8.44,13.56,14.69,4.682464454976304,2024,0.0,57.73,12.7,20.08,,4.545669291338583
RI,2017,0.0,42.69,8.23,15.0,15.38,5.187120291616038,2024,0.0,57.73,12.7,20.08,,4.545669291338583
RI,2018,0.0,45.1,10.16,17.87,17.65,4.438976377952756,2024,0.0,57.73,12.7,20.08,,4.545669291338583
RI,2019,0.0,45.69,9.42,18.22,17.31,4.850318471337579,2024,0.0,57.73,12.7,20.08,,4.545669291338583
RI,2020,0.0,46.18,8.9,16.26,16.22,5.18876404494382,2024,0.0,57.73,12.7,20.08,,4.545669291338583
RI,2021,0.0,47.06,9.53,18.68,17.64,4.938090241343128,2024,0.0,57.73,12.7,20.08,,4.545669291338583
RI,2022,0.0,52.64,10.65,24.53,21.24,4.942723004694836,2024,0.0,57.73,12.7,20.08,,4.545669291338583
RI,2023,0.0,55.64,12.42,22.18,21.42,4.47987117552335,2024,0.0,57.73,12.7,20.08,,4.545669291338583
RI,2024,0.0,57.73,12.7,20.08,,4.545669291338583,2024,0.0,57.73,12.7,20.08,,4.545669291338583
SC,1970,0.5,2.41,0.45,0.83,0.9,5.355555555555556,2024,5.66,20.06,4.72,17.55,,4.25
SC,1971,0.56,2.61,0.48,0.84,0.99,5.4375,2024,5.66,20.06,4.72,17.55,,4.25
SC,1972,0.57,2.72,0.53,0.82,1.1,5.132075471698113,2024,5.66,20.06,4.72,17.55,,4.25
SC,1973,0.6,3.06,0.63,0.96,1.26,4.857142857142857,2024,5.66,20.06,4.72,17.55,,4.25
SC,1974,1.45,4.49,0.7,1.96,2.0,6.414285714285715,2024,5.66,20.06,4.72,17.55,,4.25
SC,1975,1.53,5.8,1.0,2.26,2.43,5.8,2024,5.66,20.06,4.72,17.55,,4.25
SC,1976,1.34,6.06,1.27,2.28,2.56,4.771653543307086,2024,5.66,20.06,4.72,17.55,,4.25
SC,1977,1.38,6.76,1.56,2.56,2.93,4.333333333333333,2024,5.66,20.06,4.72,17.55,,4.25
SC,1978,1.62,7.2,1.79,2.66,3.24,4.022346368715084,2024,5.66,20.06,4.72,17.55,,4.25
SC,1979,1.63,7.96,2.43,3.26,3.7,3.2757201646090532,2024,5.66,20.06,4.72,17.55,,4.25
SC,1980,1.7,8.56,2.89,4.4,4.2,2.961937716262976,2024,5.66,20.06,4.72,17.55,,4.25
SC,1981,1.88,10.03,3.75,5.85,5.19,2.6746666666666665,2024,5.66,20.06,4.72,17.55,,4.25
SC,1982,1.99,11.41,4.25,5.46,5.72,2.684705882352941,2024,5.66,20.06,4.72,17.55,,4.25
SC,1983,1.86,11.58,4.73,5.36,5.93,2.4482029598308666,2024,5.66,20.06,4.72,17.55,,4.25
SC,1984,1.9,11.5,4.91,5.71,6.19,2.3421588594704685,2024,5.66,20.06,4.72,17.55,,4.25
SC,1985,1.77,12.02,4.57,6.22,6.26,2.6301969365426694,2024,5.66,20.06,4.72,17.55,,4.25
SC,1986,1.77,12.0,3.62,4.71,5.75,3.314917127071823,2024,5.66,20.06,4.72,17.55,,4.25
SC,1987,1.7,12.27,3.82,4.48,5.81,3.212041884816754,2024,5.66,20.06,4.72,17.55,,4.25
SC,1988,1.67,12.42,3.34,4.07,5.55,3.7185628742514973,2024,5.66,20.06,4.72,17.55,,4.25
SC,1989,1.7,12.48,3.37,4.65,5.33,3.7032640949554896,2024,5.66,20.06,4.72,17.55,,4.25
SC,1990,1.74,12.24,3.26,5.2,5.37,3.7546012269938656,2024,5.66,20.06,4.72,17.55,,4.25
SC,1991,1.71,12.2,2.87,5.28,5.32,4.2508710801393725,2024,5.66,20.06,4.72,17.55,,4.25
SC,1992,1.72,11.82,3.05,4.71,5.17,3.875409836065574,2024,5.66,20.06,4.72,17.55,,4.25
SC,1993,1.72,11.89,3.26,4.41,5.13,3.6472392638036815,2024,5.66,20.06,4.72,17.55,,4.25
SC,1994,1.75,11.8,3.22,4.47,5.17,3.6645962732919255,2024,5.66,20.06,4.72,17.55,,4.25
SC,1995,1.71,11.73,3.03,4.64,5.05,3.8712871287128716,2024,5.66,20.06,4.72,17.55,,4.25
SC,1996,1.76,11.4,3.66,5.06,5.21,3.1147540983606556,2024,5.66,20.06,4.72,17.55,,4.25
SC,1997,1.76,10.87,3.61,5.5,5.18,3.011080332409972,2024,5.66,20.06,4.72,17.55,,4.25
SC,1998,1.76,10.8,3.18,4.44,5.0,3.3962264150943398,2024,5.66,20.06,4.72,17.55,,4.25
SC,1999,1.76,10.91,3.29,4.35,5.27,3.316109422492401,2024,5.66,20.06,4.72,17.55,,4.25
SC,2000,1.64,10.96,4.79,6.14,6.06,2.2881002087682676,2024,5.66,20.06,4.72,17.55,,4.25
SC,2001,1.88,11.32,5.35,5.5,6.34,2.1158878504672898,2024,5.66,20.06,4.72,17.55,,4.25
SC,2002,1.97,11.28,4.35,5.25,5.9,2.593103448275862,2024,5.66,20.06,4.72,17.55,,4.25
SC,2003,1.87,11.72,6.59,5.83,6.59,1.7784522003034904,2024,5.66,20.06,4.72,17.55,,4.25
SC,2004,2.21,12.09,7.43,6.09,7.15,1.6271870794078063,2024,5.66,20.06,4.72,17.55,,4.25
SC,2005,2.93,13.33,9.66,8.28,8.74,1.3799171842650104,2024,5.66,20.06,4.72,17.55,,4.25
SC,2006,3.18,13.81,8.87,9.32,8.93,1.5569334836527624,2024,5.66,20.06,4.72,17.55,,4.25
SC,2007,3.07,14.15,8.53,10.0,9.12,1.6588511137162956,2024,5.66,20.06,4.72,17.55,,4.25
SC,2008,3.72,15.73,10.67,14.13,11.04,1.4742268041237114,2024,5.66,20.06,4.72,17.55,,4.25
SC,2009,3.71,16.97,5.88,9.4,9.39,2.886054421768707,2024,5.66,20.06,4.72,17.55,,4.25
SC,2010,3.64,16.83,5.98,13.81,9.9,2.8143812709030094,2024,5.66,20.06,4.72,17.55,,4.25
SC,2011,4.09,17.41,5.48,18.81,10.46,3.177007299270073,2024,5.66,20.06,4.72,17.55,,4.25
SC,2012,4.35,17.65,4.22,18.41,10.19,4.182464454976303,2024,5.66,20.06,4.72,17.55,,4.25
SC,2013,4.03,17.61,5.18,21.01,10.78,3.3996138996139,2024,5.66,20.06,4.72,17.55,,4.25
SC,2014,4.11,18.44,6.0,20.4,11.34,3.0733333333333337,2024,5.66,20.06,4.72,17.55,,4.25
SC,2015,3.87,17.72,4.5,13.68,9.92,3.9377777777777774,2024,5.66,20.06,4.72,17.55,,4.25
SC,2016,3.59,17.85,4.07,12.03,9.27,4.385749385749386,2024,5.66,20.06,4.72,17.55,,4.25
SC,2017,3.62,18.13,4.71,13.47,9.67,3.849256900212314,2024,5.66,20.06,4.72,17.55,,4.25
SC,2018,3.75,17.88,4.8,15.9,9.94,3.725,2024,5.66,20.06,4.72,17.55,,4.25
SC,2019,3.85,17.92,4.53,15.38,9.74,3.9558498896247243,2024,5.66,20.06,4.72,17.55,,4.25
SC,2020,3.89,17.52,3.8,13.26,8.86,4.610526315789474,2024,5.66,20.06,4.72,17.55,,4.25
SC,2021,4.1,17.79,5.43,16.76,10.15,3.276243093922652,2024,5.66,20.06,4.72,17.55,,4.25
SC,2022,5.51,20.9,8.66,25.67,13.26,2.413394919168591,2024,5.66,20.06,4.72,17.55,,4.25
SC,2023,7.56,19.57,5.01,19.15,11.08,3.9061876247504994,2024,5.66,20.06,4.72,17.55,,4.25
SC,2024,5.66,20.06,4.72,17.55,,4.25,2024,5.66,20.06,4.72,17.55,,4.25
SD,1970,0.49,4.72,0.32,1.56,1.42,14.749999999999998,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1971,0.53,4.92,0.35,1.49,1.41,14.057142857142859,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1972,0.55,5.11,0.38,1.33,1.27,13.447368421052632,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1973,0.62,5.11,0.41,1.69,1.61,12.463414634146343,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1974,0.97,5.57,0.72,2.93,2.66,7.736111111111112,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1975,1.04,6.0,0.6,3.16,2.94,10.0,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1976,1.23,6.76,0.73,3.26,2.92,9.26027397260274,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1977,1.34,7.02,0.96,3.53,3.24,7.3125,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1978,1.42,7.98,1.6,3.76,3.57,4.9875,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1979,1.47,8.28,2.05,4.82,4.84,4.0390243902439025,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1980,1.79,9.7,2.35,6.48,6.01,4.127659574468085,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1981,1.93,10.96,3.02,7.43,6.79,3.6291390728476824,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1982,1.73,12.96,3.9,6.95,6.5,3.3230769230769233,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1983,1.92,12.79,4.41,7.05,6.95,2.900226757369614,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1984,2.14,12.49,4.6,6.75,6.46,2.715217391304348,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1985,2.45,12.34,4.11,6.66,6.31,3.0024330900243306,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1986,2.05,12.59,3.53,4.72,5.19,3.56657223796034,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1987,1.85,13.41,3.04,5.14,5.59,4.411184210526316,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1988,1.78,13.51,3.12,4.62,5.32,4.330128205128205,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1989,1.76,13.82,3.04,5.5,5.86,4.546052631578948,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1990,1.76,13.65,3.73,6.55,6.65,3.6595174262734584,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1991,0.95,13.58,3.25,5.51,5.85,4.178461538461539,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1992,1.67,13.65,3.58,5.22,5.91,3.8128491620111733,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1993,0.9,13.48,3.71,5.67,5.93,3.633423180592992,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1994,1.26,13.22,3.68,5.26,5.43,3.592391304347826,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1995,1.29,12.97,3.39,5.38,5.43,3.825958702064897,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1996,1.44,13.05,3.45,5.89,5.77,3.782608695652174,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1997,1.34,12.96,3.95,5.54,5.6,3.2810126582278483,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1998,1.37,13.02,3.25,4.49,5.0,4.006153846153846,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,1999,1.47,13.34,3.33,4.69,5.16,4.006006006006006,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2000,1.28,13.17,4.36,7.23,6.31,3.020642201834862,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2001,1.1,13.06,6.11,7.38,7.04,2.137479541734861,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2002,1.2,13.31,4.28,7.1,6.52,3.1098130841121496,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2003,1.63,13.22,5.76,7.9,7.2,2.2951388888888893,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2004,1.72,13.45,6.24,9.74,8.74,2.1554487179487176,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2005,1.92,14.51,7.98,11.38,10.19,1.8182957393483707,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2006,2.29,14.18,9.29,13.94,11.9,1.5263724434876211,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2007,2.29,14.92,8.3,16.56,12.21,1.7975903614457829,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2008,2.57,15.55,8.97,19.56,13.09,1.73355629877369,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2009,2.69,16.56,6.06,16.29,10.5,2.7326732673267324,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2010,2.51,17.78,5.89,18.96,10.92,3.0186757215619697,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2011,2.66,18.17,6.22,24.35,12.74,2.921221864951769,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2012,2.76,19.26,5.28,24.42,12.5,3.647727272727273,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2013,2.79,20.42,5.5,23.92,12.08,3.712727272727273,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2014,2.85,20.47,6.61,23.46,12.25,3.0968229954614217,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2015,2.37,21.59,5.07,16.6,9.76,4.258382642998027,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2016,2.37,22.19,4.53,13.57,8.69,4.898454746136865,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2017,2.31,22.97,4.85,15.44,9.41,4.736082474226804,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2018,2.2,22.77,4.71,18.71,10.03,4.834394904458598,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2019,2.25,22.88,4.41,17.51,9.6,5.188208616780045,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2020,2.16,22.83,4.09,14.05,8.98,5.581907090464547,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2021,2.27,23.51,5.61,19.79,10.94,4.190730837789661,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2022,2.53,23.56,6.96,28.18,13.89,3.3850574712643677,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2023,2.74,23.48,5.67,23.94,11.95,4.141093474426808,2024,3.23,24.26,4.87,21.13,,4.981519507186858
SD,2024,3.23,24.26,4.87,21.13,,4.981519507186858,2024,3.23,24.26,4.87,21.13,,4.981519507186858
TN,1970,0.35,2.05,0.38,0.87,0.95,5.394736842105263,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1971,0.44,2.46,0.44,0.98,1.11,5.590909090909091,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1972,0.46,2.45,0.49,0.96,1.12,5.000000000000001,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1973,0.48,2.59,0.49,1.05,1.19,5.285714285714286,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1974,1.09,3.25,0.6,1.94,1.71,5.416666666666667,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1975,1.22,4.87,0.73,2.24,2.54,6.671232876712329,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1976,1.08,5.38,1.14,2.34,2.85,4.719298245614035,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1977,1.22,5.69,1.45,2.59,3.0,3.9241379310344833,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1978,1.38,7.36,1.57,2.78,3.47,4.687898089171974,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1979,1.39,8.63,2.04,3.6,4.1,4.230392156862745,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1980,1.41,9.71,2.54,5.05,4.9,3.8228346456692917,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1981,1.6,11.71,3.1,6.04,5.56,3.77741935483871,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1982,1.69,13.5,3.87,6.02,6.1,3.488372093023256,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1983,1.58,13.7,4.21,6.05,6.25,3.2541567695961993,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1984,1.62,13.5,4.01,5.97,6.57,3.3665835411471323,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1985,1.61,14.22,4.11,6.15,6.65,3.45985401459854,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1986,1.55,15.12,3.77,5.2,6.55,4.010610079575597,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1987,1.43,15.39,3.05,4.73,6.32,5.045901639344263,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1988,1.4,15.15,3.16,4.54,6.35,4.794303797468355,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1989,1.41,14.51,3.27,4.58,6.08,4.437308868501529,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1990,1.41,13.74,3.29,5.09,6.06,4.17629179331307,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1991,1.42,13.2,3.12,5.17,5.88,4.230769230769231,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1992,1.41,13.49,3.34,4.75,6.19,4.038922155688623,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1993,1.41,13.54,3.76,4.81,6.41,3.601063829787234,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1994,1.41,13.24,3.72,4.7,6.25,3.5591397849462365,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1995,1.42,13.19,3.24,4.86,6.17,4.070987654320987,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1996,1.41,13.24,3.8,5.6,6.56,3.4842105263157896,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1997,1.45,11.17,4.05,5.72,5.21,2.758024691358025,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1998,1.46,12.21,3.82,4.55,5.31,3.1963350785340316,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,1999,1.41,12.27,3.63,4.72,5.35,3.3801652892561984,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2000,1.3,11.98,4.9,6.3,5.95,2.4448979591836735,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2001,1.48,11.86,6.61,5.93,6.21,1.7942511346444778,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2002,1.54,12.17,5.17,5.99,5.97,2.353965183752418,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2003,1.5,12.57,6.13,6.58,6.45,2.0505709624796085,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2004,1.89,13.07,7.2,7.26,7.1,1.8152777777777778,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2005,2.44,13.87,9.72,9.0,8.57,1.4269547325102878,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2006,2.58,15.14,9.63,10.96,9.57,1.5721703011422636,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2007,2.62,15.22,8.98,13.03,9.98,1.6948775055679288,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2008,3.74,18.44,10.42,15.9,11.81,1.7696737044145874,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2009,3.53,19.83,6.9,16.38,11.03,2.8739130434782605,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2010,3.42,19.29,6.49,20.69,11.16,2.9722650231124805,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2011,3.79,21.19,6.06,25.45,12.46,3.496699669966997,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2012,4.09,20.74,4.91,26.37,12.03,4.224032586558044,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2013,3.8,18.44,5.52,26.8,11.43,3.340579710144928,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2014,3.73,18.77,6.14,25.69,11.62,3.0570032573289905,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2015,3.64,18.09,4.89,17.67,9.66,3.699386503067485,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2016,3.29,16.65,4.27,14.71,8.65,3.899297423887588,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2017,3.13,17.1,4.85,16.6,9.04,3.525773195876289,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2018,3.17,16.66,4.75,19.57,8.94,3.5073684210526315,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2019,3.48,16.64,4.49,19.31,8.89,3.706013363028953,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2020,3.46,15.63,3.99,16.09,8.0,3.917293233082707,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2021,3.49,16.14,5.31,20.21,9.25,3.0395480225988702,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2022,4.43,19.18,7.69,28.29,12.79,2.494148244473342,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2023,5.19,18.25,5.36,24.48,11.07,3.4048507462686564,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TN,2024,5.23,18.2,3.85,22.81,,4.727272727272727,2024,5.23,18.2,3.85,22.81,,4.727272727272727
TX,1970,0.38,2.51,0.2,0.99,0.66,12.549999999999999,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1971,0.45,2.48,0.24,1.06,0.69,10.333333333333334,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1972,0.58,2.6,0.25,1.07,0.76,10.4,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1973,0.76,2.85,0.3,1.2,0.84,9.5,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1974,1.28,3.68,0.51,2.36,1.56,7.215686274509804,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1975,1.2,4.7,0.92,2.56,2.04,5.108695652173913,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1976,1.79,5.79,1.27,2.82,2.44,4.559055118110236,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1977,1.69,6.73,1.23,3.18,2.75,5.471544715447155,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1978,2.03,7.38,1.86,3.13,2.98,3.9677419354838706,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1979,2.09,8.51,1.84,4.52,4.03,4.625,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1980,1.28,9.99,2.24,6.42,5.09,4.459821428571428,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1981,1.59,12.44,2.81,7.49,5.92,4.427046263345195,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1982,1.72,14.92,3.3,6.94,6.15,4.5212121212121215,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1983,1.71,15.32,3.34,6.98,6.24,4.586826347305389,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1984,1.77,14.26,3.68,6.91,6.17,3.8749999999999996,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1985,1.64,14.15,3.07,5.82,5.29,4.609120521172639,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1986,1.51,12.51,2.36,4.41,4.21,5.3008474576271185,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1987,1.27,11.82,1.98,4.45,4.0,5.96969696969697,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1988,1.31,11.87,2.11,4.05,3.77,5.625592417061611,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1989,1.27,11.96,2.15,3.85,3.61,5.562790697674419,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1990,1.14,11.82,2.09,5.23,4.35,5.6555023923444985,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1991,1.24,12.15,1.86,4.97,4.14,6.532258064516129,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1992,1.27,12.31,2.02,4.69,4.1,6.094059405940595,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1993,1.16,12.67,2.44,4.44,4.12,5.192622950819672,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1994,1.26,12.52,2.11,4.97,4.3,5.9336492890995265,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1995,1.25,11.68,1.81,5.09,4.16,6.453038674033149,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1996,1.24,11.81,2.49,6.26,4.98,4.7429718875502,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1997,1.29,11.88,2.72,5.66,4.87,4.367647058823529,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1998,1.48,11.55,2.22,4.16,3.9,5.202702702702703,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,1999,1.48,11.65,2.47,5.09,4.54,4.716599190283401,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2000,1.26,12.96,3.97,7.71,6.44,3.2644836272040303,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2001,1.38,15.44,4.36,6.71,6.25,3.5412844036697244,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2002,1.27,13.65,3.29,6.22,5.5,4.148936170212766,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2003,1.28,15.45,5.21,7.9,7.3,2.965451055662188,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2004,1.42,17.2,5.73,10.0,8.82,3.00174520069808,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2005,1.54,20.93,7.41,12.38,11.33,2.824561403508772,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2006,1.89,22.91,6.52,14.96,12.96,3.5138036809815953,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2007,2.47,22.84,6.59,16.79,14.04,3.465857359635812,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2008,2.79,25.76,8.73,22.0,17.4,2.950744558991982,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2009,3.9,19.76,3.95,14.14,11.26,5.00253164556962,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2010,5.05,18.86,4.46,17.61,13.26,4.228699551569506,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2011,3.82,18.27,4.1,22.32,15.71,4.45609756097561,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2012,3.95,16.33,2.94,18.44,13.01,5.554421768707482,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2013,3.87,17.02,3.83,17.6,13.14,4.443864229765013,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2014,3.81,18.06,4.56,17.28,12.96,3.960526315789474,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2015,3.99,16.39,2.79,9.99,8.07,5.874551971326165,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2016,3.99,15.61,2.57,9.19,7.46,6.073929961089494,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2017,3.69,15.69,3.19,11.48,9.06,4.918495297805642,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
